parcel_id,zona_provincia,tipo_olivar,riego,superficie_ha,variedad,estado_fenologico,tipo_suelo,drenaje,pendiente_%,distancia_rio_m,altitud_m,rain_72h_mm,rain_7d_mm,temp_media_7d,humedad_suelo_%,profundidad_suelo_cm,materia_organica_%,rendimiento_esperado_kg_ha,precio_mercado_eur_kg,coste_variable_ha,duracion_encharcamiento_dias,pct_perdida
OLV_42_1595,Málaga,Superintensivo,Riego,20.24,Hojiblanca,Cuajado,Arenoso,Malo,3.2,2161.0,256.0,252.3,380.0,20.9,46.3,82,0.84,12000,0.82,2026,2.72,0.149
OLV_42_1596,Córdoba,Tradicional,Secano,7.22,Hojiblanca,Floracion,Limoso,Moderado,12.2,1047.4,518.0,115.5,293.8,17.3,35.6,129,2.46,4967,0.82,1053,2.76,0.0
OLV_42_1597,Sevilla,Intensivo,Riego,15.39,Manzanilla,Brotacion,Arcilloso,Moderado,2.6,340.6,157.0,194.5,220.9,19.1,65.1,59,1.25,10691,0.77,1620,4.36,0.1305
OLV_42_1598,Granada,Intensivo,Riego,48.37,Picual,Reposo,Franco,Malo,5.0,1159.8,795.0,75.3,171.9,13.5,62.5,118,1.5,11290,0.85,1611,1.42,0.0
OLV_42_1599,Córdoba,Tradicional,Riego,11.17,Picual,Engorde,Arcilloso,Moderado,13.0,2281.8,348.0,21.1,52.9,14.1,45.4,144,1.46,8226,0.82,1686,0.36,0.0
OLV_42_1600,Cadiz,Intensivo,Riego,45.18,Manzanilla,Cuajado,Limoso,Moderado,3.0,2261.9,155.0,320.0,380.0,16.8,65.5,106,2.44,11252,0.71,1646,3.3,0.2411
OLV_42_1601,Jaén,Intensivo,Secano,48.77,Picual,Engorde,Franco,Moderado,3.7,741.4,541.0,180.7,380.0,14.8,57.1,35,2.22,6595,0.79,1314,3.21,0.2339
OLV_42_1602,Córdoba,Superintensivo,Riego,43.54,Hojiblanca,Brotacion,Arenoso,Moderado,6.7,1061.5,562.0,24.2,29.2,15.1,27.5,100,1.1,12000,0.81,2008,0.0,0.0
OLV_42_1603,Córdoba,Tradicional,Secano,25.29,Hojiblanca,Floracion,Arcilloso,Bueno,4.8,1896.7,474.0,88.6,248.4,20.1,31.6,48,2.07,5192,0.79,1007,3.17,0.0
OLV_42_1604,Córdoba,Intensivo,Riego,28.19,Picual,Engorde,Arcilloso,Moderado,3.5,423.1,254.0,170.5,380.0,14.2,67.9,124,1.49,10215,0.8,1798,2.92,0.1224
OLV_42_1605,Córdoba,Tradicional,Secano,32.98,Picual,Cuajado,Franco,Moderado,1.6,1343.6,233.0,73.2,253.8,14.0,39.4,114,1.92,4977,0.82,1267,1.22,0.0
OLV_42_1606,Jaén,Tradicional,Secano,4.67,Picual,Reposo,Arcilloso,Bueno,7.4,1793.9,539.0,110.2,238.0,21.1,59.5,100,2.17,5278,0.81,1262,2.49,0.0
OLV_42_1607,Cadiz,Superintensivo,Secano,6.06,Manzanilla,Floracion,Arcilloso,Moderado,0.9,454.5,0.0,212.2,380.0,16.9,65.1,126,1.84,8798,0.73,1440,4.29,0.391
OLV_42_1608,Sevilla,Intensivo,Secano,45.2,Cornicabra,Floracion,Arenoso,Moderado,4.7,1499.3,155.0,125.9,373.1,14.5,30.8,126,2.37,7077,0.84,1540,1.28,0.0
OLV_42_1609,Cadiz,Tradicional,Secano,12.05,Manzanilla,Brotacion,Limoso,Bueno,1.9,1291.3,165.0,22.5,73.6,22.7,107.5,111,0.87,4892,0.83,954,0.0,0.0
OLV_42_1610,Cadiz,Tradicional,Riego,23.61,Manzanilla,Cuajado,Arcilloso,Moderado,5.2,1755.2,100.0,39.3,82.2,23.1,31.7,87,2.49,8582,0.79,1348,0.0,0.0
OLV_42_1611,Málaga,Intensivo,Secano,13.84,Arbequina,Floracion,Franco,Malo,5.8,1452.5,293.0,95.1,296.5,18.8,44.7,68,2.9,5936,0.91,1658,1.75,0.0444
OLV_42_1612,Jaén,Tradicional,Secano,32.5,Picual,Engorde,Franco-arcilloso,Bueno,2.6,764.9,402.0,136.0,219.2,19.0,76.0,141,2.67,5504,0.85,1034,3.03,0.0
OLV_42_1613,Córdoba,Superintensivo,Secano,39.01,Arbequina,Brotacion,Limoso,Moderado,2.6,1181.2,390.0,42.7,151.1,14.9,56.4,46,2.55,8671,0.91,1688,2.35,0.0
OLV_42_1614,Sevilla,Tradicional,Secano,9.97,Picual,Reposo,Limoso,Bueno,8.2,619.8,132.0,116.5,340.9,16.0,34.4,41,1.88,5055,0.88,1332,3.12,0.0
OLV_42_1615,Granada,Intensivo,Secano,41.99,Picual,Floracion,Limoso,Moderado,5.0,487.7,490.0,255.3,380.0,14.4,63.7,146,1.1,6300,0.78,1425,4.1,0.204
OLV_42_1616,Jaén,Tradicional,Secano,13.09,Picual,Brotacion,Limoso,Malo,2.4,70.7,603.0,117.9,380.0,15.9,82.0,130,1.91,5656,0.78,1294,4.7,0.0209
OLV_42_1617,Jaén,Tradicional,Secano,19.19,Hojiblanca,Brotacion,Arenoso,Moderado,8.8,1360.5,537.0,27.3,107.5,23.7,33.0,125,2.03,5132,0.85,1054,0.0,0.0
OLV_42_1618,Jaén,Tradicional,Secano,46.35,Picual,Reposo,Franco,Malo,5.6,946.1,467.0,53.1,91.7,20.5,42.2,82,2.87,5629,0.81,1123,0.32,0.0
OLV_42_1619,Cadiz,Tradicional,Secano,10.8,Picual,Cuajado,Franco,Malo,2.8,33.1,84.0,58.6,208.4,16.7,78.3,74,2.95,5399,0.87,1157,1.99,0.0
OLV_42_1620,Jaén,Tradicional,Secano,26.46,Picual,Cuajado,Franco,Moderado,14.3,911.9,478.0,104.3,219.5,15.1,40.7,39,1.45,5287,0.86,1241,2.21,0.0186
OLV_42_1621,Córdoba,Intensivo,Riego,39.63,Hojiblanca,Reposo,Arcilloso,Malo,9.1,29.5,299.0,149.4,380.0,16.3,70.5,71,1.73,10614,0.82,1671,5.18,0.0379
OLV_42_1622,Jaén,Tradicional,Secano,12.15,Picual,Cuajado,Franco,Moderado,3.0,1463.3,480.0,56.1,90.5,18.7,24.7,112,2.65,5333,0.8,1121,0.0,0.0
OLV_42_1623,Sevilla,Superintensivo,Secano,32.16,Hojiblanca,Engorde,Arcilloso,Bueno,5.3,1542.4,100.0,81.2,313.6,15.8,51.9,85,1.28,8822,0.75,1855,2.74,0.0
OLV_42_1624,Sevilla,Tradicional,Secano,36.73,Arbequina,Cuajado,Arcilloso,Moderado,5.5,2125.1,7.0,145.0,380.0,21.8,82.0,99,1.18,4751,0.81,1357,4.01,0.1773
OLV_42_1625,Granada,Superintensivo,Secano,5.58,Picual,Reposo,Arcilloso,Bueno,9.8,1454.5,695.0,132.4,347.0,20.0,48.3,134,1.21,8633,0.79,1918,2.79,0.0
OLV_42_1626,Málaga,Superintensivo,Secano,40.21,Arbequina,Floracion,Limoso,Malo,4.5,1217.4,239.0,36.6,100.0,16.0,31.8,133,2.09,8532,0.88,1895,0.28,0.0
OLV_42_1627,Jaén,Tradicional,Secano,43.28,Cornicabra,Floracion,Franco-arcilloso,Moderado,3.9,354.1,559.0,64.7,134.0,14.5,54.7,62,2.55,5230,0.83,1006,1.75,0.0
OLV_42_1628,Cadiz,Intensivo,Secano,29.85,Hojiblanca,Brotacion,Limoso,Malo,9.2,351.3,0.0,274.9,380.0,8.9,66.2,105,2.64,6169,0.76,1405,3.49,0.1193
OLV_42_1629,Sevilla,Intensivo,Secano,13.96,Hojiblanca,Reposo,Arcilloso,Malo,4.6,398.3,259.0,69.7,179.3,12.3,76.9,79,2.58,6564,0.8,1587,2.96,0.0
OLV_42_1630,Cadiz,Tradicional,Riego,9.21,Arbequina,Floracion,Arenoso,Moderado,14.1,1763.9,50.0,32.3,92.7,15.3,25.7,85,1.11,8525,0.9,1619,0.0,0.0
OLV_42_1631,Jaén,Tradicional,Secano,27.02,Picual,Cuajado,Franco,Bueno,4.2,1100.0,329.0,67.7,197.3,18.4,24.4,68,1.49,5502,0.8,1105,0.54,0.0
OLV_42_1632,Sevilla,Superintensivo,Riego,23.35,Manzanilla,Floracion,Franco,Malo,0.0,1160.3,128.0,56.1,163.1,12.9,57.3,37,1.99,12000,0.76,1947,3.46,0.0
OLV_42_1633,Granada,Intensivo,Riego,12.28,Cornicabra,Cuajado,Arenoso,Malo,4.5,523.6,605.0,44.8,83.0,9.0,35.8,61,1.8,9979,0.87,1452,1.18,0.0
OLV_42_1634,Málaga,Tradicional,Secano,14.07,Picual,Brotacion,Arenoso,Malo,18.6,1681.8,248.0,60.1,81.7,14.0,28.7,75,2.66,5025,0.87,1664,0.34,0.0
OLV_42_1635,Córdoba,Tradicional,Secano,35.22,Picual,Floracion,Arcilloso,Moderado,6.5,853.6,412.0,52.9,72.9,18.1,50.6,55,1.37,5230,0.82,1405,1.02,0.0
OLV_42_1636,Málaga,Superintensivo,Secano,11.72,Hojiblanca,Floracion,Franco-arcilloso,Bueno,1.5,2302.4,398.0,142.0,313.9,16.0,54.9,130,1.13,8638,0.83,1793,2.41,0.2121
OLV_42_1637,Jaén,Tradicional,Secano,34.32,Picual,Brotacion,Arcilloso,Moderado,9.1,2359.7,582.0,109.4,335.8,22.1,52.7,35,2.26,5160,0.88,1228,2.37,0.0
OLV_42_1638,Sevilla,Superintensivo,Riego,12.38,Picual,Brotacion,Franco,Moderado,1.0,344.6,168.0,41.3,83.7,17.4,35.8,40,2.14,12000,0.78,1947,0.33,0.0
OLV_42_1639,Córdoba,Tradicional,Secano,8.58,Cornicabra,Brotacion,Limoso,Moderado,2.7,882.6,307.0,59.9,189.3,23.6,37.3,39,1.09,5689,0.8,904,2.6,0.0
OLV_42_1640,Jaén,Intensivo,Secano,29.74,Hojiblanca,Brotacion,Arenoso,Moderado,4.1,806.0,610.0,138.9,380.0,21.0,19.3,33,1.98,6081,0.81,1625,2.79,0.0
OLV_42_1641,Jaén,Tradicional,Secano,48.46,Picual,Engorde,Arcilloso,Malo,6.1,1411.4,530.0,49.6,166.9,17.2,44.1,77,2.12,5456,0.83,1149,2.03,0.0
OLV_42_1642,Granada,Tradicional,Riego,19.66,Picual,Floracion,Limoso,Bueno,8.8,673.8,684.0,123.7,364.1,20.1,58.9,67,1.19,7328,0.85,1680,3.56,0.2052
OLV_42_1643,Córdoba,Intensivo,Riego,45.86,Arbequina,Brotacion,Arcilloso,Bueno,1.3,1646.4,380.0,137.0,257.7,13.7,76.5,106,2.94,11315,0.91,1629,3.1,0.0813
OLV_42_1644,Jaén,Tradicional,Secano,38.22,Picual,Engorde,Arenoso,Malo,14.9,2119.9,347.0,98.8,312.5,16.5,38.1,41,0.88,5005,0.79,1381,1.69,0.0
OLV_42_1645,Granada,Intensivo,Secano,2.02,Hojiblanca,Engorde,Arcilloso,Moderado,4.5,527.4,491.0,78.8,239.4,12.2,58.4,148,2.68,6418,0.83,1542,2.28,0.0
OLV_42_1646,Jaén,Tradicional,Riego,13.27,Picual,Floracion,Franco-arcilloso,Malo,10.6,192.7,646.0,163.1,272.9,19.8,65.7,36,1.02,7305,0.77,1656,5.37,0.4241
OLV_42_1647,Jaén,Tradicional,Secano,9.18,Hojiblanca,Cuajado,Franco-arcilloso,Bueno,2.6,1063.6,385.0,52.9,189.9,15.6,47.4,87,2.38,4688,0.8,1173,0.64,0.0
OLV_42_1648,Córdoba,Tradicional,Riego,6.02,Arbequina,Engorde,Arenoso,Moderado,5.6,2393.4,273.0,29.0,67.4,15.7,23.4,120,2.04,8803,0.85,1465,0.15,0.0
OLV_42_1649,Málaga,Intensivo,Secano,12.69,Arbequina,Cuajado,Arenoso,Bueno,2.6,2169.7,176.0,106.1,346.0,18.5,34.5,61,2.28,6652,0.92,1460,1.76,0.0
OLV_42_1650,Jaén,Tradicional,Secano,38.63,Hojiblanca,Brotacion,Franco-arcilloso,Moderado,7.8,299.8,356.0,90.6,113.6,10.7,76.0,105,1.63,5491,0.78,1216,1.29,0.0
OLV_42_1651,Jaén,Tradicional,Secano,46.89,Picual,Brotacion,Limoso,Bueno,8.7,1272.0,634.0,34.4,111.2,16.2,25.2,130,1.05,5334,0.82,1255,0.0,0.0
OLV_42_1652,Córdoba,Tradicional,Riego,2.54,Picual,Cuajado,Arcilloso,Moderado,2.3,1981.1,273.0,124.4,197.5,21.1,65.2,141,2.38,8291,0.82,1252,3.18,0.0626
OLV_42_1653,Granada,Tradicional,Riego,48.14,Picual,Cuajado,Limoso,Malo,15.5,2175.5,804.0,187.4,380.0,13.1,64.2,51,1.98,7724,0.82,1629,3.15,0.243
OLV_42_1654,Jaén,Tradicional,Riego,14.52,Picual,Engorde,Franco,Bueno,10.8,291.5,477.0,218.6,380.0,20.7,81.2,146,1.47,9422,0.85,1494,3.3,0.0886
OLV_42_1655,Jaén,Intensivo,Secano,37.92,Picual,Floracion,Franco,Malo,3.9,987.2,527.0,52.7,95.0,18.8,63.0,35,2.33,6769,0.9,1371,1.54,0.0
OLV_42_1656,Sevilla,Tradicional,Riego,45.38,Manzanilla,Reposo,Limoso,Moderado,5.9,883.3,252.0,44.9,61.0,15.1,43.3,132,2.65,8103,0.72,1387,0.0,0.0
OLV_42_1657,Cadiz,Tradicional,Riego,36.43,Picual,Floracion,Arenoso,Malo,3.5,431.4,73.0,191.1,341.3,10.5,51.1,32,1.81,8119,0.8,1465,2.92,0.2201
OLV_42_1658,Málaga,Intensivo,Riego,15.97,Hojiblanca,Brotacion,Franco-arcilloso,Bueno,6.5,254.5,365.0,43.3,135.2,21.8,42.5,83,2.62,10641,0.78,1493,0.89,0.0
OLV_42_1659,Jaén,Intensivo,Secano,5.22,Picual,Reposo,Arenoso,Moderado,9.9,701.4,598.0,54.9,73.5,11.4,26.0,103,2.85,6156,0.86,1476,0.05,0.0
OLV_42_1660,Sevilla,Intensivo,Riego,49.88,Hojiblanca,Engorde,Arcilloso,Moderado,6.9,1626.8,146.0,63.7,224.1,15.0,58.3,92,0.84,9817,0.8,1738,1.64,0.0
OLV_42_1661,Jaén,Tradicional,Secano,14.49,Picual,Cuajado,Arcilloso,Moderado,8.0,384.7,490.0,236.4,380.0,14.1,58.0,43,2.08,5289,0.79,1149,4.82,0.3542
OLV_42_1662,Granada,Tradicional,Secano,35.18,Hojiblanca,Engorde,Franco,Bueno,14.5,412.7,593.0,14.8,21.2,23.5,23.0,58,2.61,5064,0.8,1343,0.0,0.0
OLV_42_1663,Córdoba,Tradicional,Riego,36.38,Picual,Engorde,Limoso,Bueno,2.1,373.3,363.0,70.6,99.2,17.3,80.8,74,1.02,9190,0.82,1230,1.08,0.0
OLV_42_1664,Jaén,Tradicional,Riego,44.91,Picual,Engorde,Limoso,Malo,4.4,832.6,528.0,38.0,43.0,18.9,61.4,98,2.66,7829,0.81,1380,0.71,0.0
OLV_42_1665,Jaén,Tradicional,Secano,48.73,Picual,Brotacion,Franco-arcilloso,Moderado,5.3,371.0,423.0,160.5,259.6,24.2,57.2,127,2.46,5208,0.83,1067,3.41,0.0488
OLV_42_1666,Córdoba,Tradicional,Secano,14.5,Picual,Cuajado,Franco,Bueno,9.3,2001.3,272.0,31.5,36.5,15.1,21.7,122,1.89,5263,0.79,1316,0.74,0.0
OLV_42_1667,Córdoba,Tradicional,Riego,8.34,Picual,Reposo,Franco-arcilloso,Moderado,3.7,664.6,396.0,221.1,380.0,12.9,66.0,129,1.44,8272,0.8,1145,4.76,0.0
OLV_42_1668,Jaén,Tradicional,Secano,16.44,Picual,Engorde,Limoso,Malo,3.4,483.7,454.0,67.9,200.1,16.0,70.8,83,0.83,5006,0.85,1047,2.38,0.0
OLV_42_1669,Granada,Intensivo,Secano,35.59,Picual,Engorde,Limoso,Malo,3.0,1579.5,521.0,54.7,200.1,12.8,51.5,141,0.9,6749,0.84,1317,1.77,0.0
OLV_42_1670,Jaén,Tradicional,Riego,7.28,Picual,Floracion,Arcilloso,Malo,8.5,1167.3,467.0,209.3,380.0,13.1,66.1,143,2.58,8461,0.8,1445,4.2,0.2196
OLV_42_1671,Jaén,Tradicional,Secano,48.54,Picual,Cuajado,Franco,Moderado,6.6,476.5,551.0,62.6,157.8,20.7,62.4,111,2.53,4996,0.78,1058,1.65,0.0
OLV_42_1672,Córdoba,Intensivo,Riego,23.42,Hojiblanca,Brotacion,Arenoso,Moderado,3.1,588.6,384.0,85.5,280.9,15.2,34.6,37,2.3,10898,0.79,1516,1.86,0.0
OLV_42_1673,Jaén,Tradicional,Secano,15.62,Picual,Floracion,Limoso,Moderado,11.0,1015.0,410.0,95.8,313.6,16.8,51.1,47,0.85,4911,0.79,1283,2.67,0.0777
OLV_42_1674,Córdoba,Tradicional,Secano,27.68,Hojiblanca,Floracion,Arcilloso,Moderado,11.2,1256.8,240.0,28.4,36.1,15.4,31.7,104,2.24,4866,0.75,1293,0.0,0.0
OLV_42_1675,Sevilla,Tradicional,Secano,17.27,Hojiblanca,Brotacion,Franco-arcilloso,Bueno,1.8,1113.6,202.0,27.5,82.4,12.7,26.4,131,1.36,5450,0.81,1099,0.0,0.0
OLV_42_1676,Granada,Superintensivo,Riego,11.48,Hojiblanca,Reposo,Arenoso,Moderado,3.6,681.6,803.0,15.2,20.2,20.5,25.4,90,2.79,12000,0.76,1975,0.24,0.0
OLV_42_1677,Málaga,Tradicional,Secano,37.8,Hojiblanca,Cuajado,Arcilloso,Bueno,4.9,321.0,229.0,54.3,152.4,23.7,56.9,65,1.21,5137,0.83,1016,1.96,0.0
OLV_42_1678,Jaén,Tradicional,Secano,31.19,Picual,Cuajado,Arcilloso,Malo,3.9,1128.3,647.0,27.3,106.7,14.3,64.5,136,1.92,5266,0.81,1125,1.23,0.0
OLV_42_1679,Sevilla,Tradicional,Riego,13.41,Manzanilla,Reposo,Limoso,Bueno,1.6,192.5,267.0,29.9,103.0,19.8,32.5,106,1.78,8851,0.73,1376,0.0,0.0
OLV_42_1680,Granada,Tradicional,Riego,25.27,Picual,Brotacion,Arenoso,Malo,5.8,1958.7,656.0,32.3,93.7,14.1,38.5,95,1.13,9422,0.78,1262,0.56,0.0
OLV_42_1681,Granada,Tradicional,Riego,12.79,Arbequina,Floracion,Limoso,Bueno,10.6,2298.4,895.0,8.3,27.2,20.0,34.2,69,1.51,7472,0.87,1403,1.1,0.0
OLV_42_1682,Jaén,Tradicional,Secano,27.08,Hojiblanca,Cuajado,Franco-arcilloso,Moderado,4.9,568.6,657.0,234.2,330.6,23.2,55.2,59,2.21,5245,0.79,1134,4.13,0.1248
OLV_42_1683,Cadiz,Tradicional,Secano,42.71,Picual,Reposo,Franco-arcilloso,Bueno,5.9,61.1,134.0,169.6,380.0,15.9,55.5,122,0.93,5758,0.85,1130,2.81,0.0
OLV_42_1684,Granada,Intensivo,Secano,15.0,Picual,Brotacion,Arcilloso,Moderado,5.0,263.8,582.0,40.4,155.7,20.1,69.3,79,1.66,6901,0.84,1367,1.13,0.0
OLV_42_1685,Sevilla,Intensivo,Secano,47.15,Hojiblanca,Engorde,Arcilloso,Moderado,8.8,2366.4,116.0,11.8,37.1,18.4,43.8,141,2.56,6658,0.81,1457,0.0,0.0
OLV_42_1686,Sevilla,Intensivo,Secano,35.6,Picual,Cuajado,Arcilloso,Malo,7.0,2395.8,0.0,63.6,127.2,19.0,45.7,126,2.96,6367,0.78,1348,2.64,0.0
OLV_42_1687,Jaén,Tradicional,Riego,7.77,Picual,Cuajado,Arcilloso,Malo,4.6,275.2,537.0,195.5,380.0,22.0,82.0,80,2.12,8623,0.8,1347,2.35,0.288
OLV_42_1688,Jaén,Tradicional,Secano,22.29,Picual,Reposo,Arenoso,Bueno,14.6,771.5,495.0,130.3,380.0,13.6,20.5,109,2.76,5410,0.82,1357,1.91,0.0
OLV_42_1689,Jaén,Tradicional,Riego,4.49,Picual,Cuajado,Franco-arcilloso,Malo,5.5,91.0,600.0,306.8,380.0,16.9,68.0,76,2.99,8910,0.85,1274,4.54,0.3105
OLV_42_1690,Cadiz,Tradicional,Riego,23.05,Picual,Brotacion,Arcilloso,Moderado,9.1,842.7,122.0,81.3,146.2,19.1,67.1,38,1.81,7978,0.83,1536,1.88,0.0
OLV_42_1691,Granada,Superintensivo,Secano,15.14,Arbequina,Floracion,Arenoso,Malo,0.9,1915.7,663.0,34.5,95.0,18.1,27.1,103,1.16,8617,0.88,1609,0.39,0.0
OLV_42_1692,Granada,Tradicional,Secano,9.54,Picual,Engorde,Limoso,Malo,2.8,622.3,526.0,60.5,107.1,16.1,82.0,41,2.46,5433,0.79,1154,0.76,0.0
OLV_42_1693,Jaén,Tradicional,Riego,45.6,Picual,Engorde,Arenoso,Moderado,6.6,2104.4,539.0,19.2,62.5,19.2,25.6,49,2.09,8976,0.82,1442,0.51,0.0
OLV_42_1694,Málaga,Intensivo,Riego,8.69,Hojiblanca,Engorde,Limoso,Moderado,8.2,855.9,387.0,63.0,107.8,19.5,49.3,36,1.99,11383,0.83,1851,0.84,0.0
OLV_42_1695,Jaén,Tradicional,Secano,34.76,Picual,Floracion,Franco-arcilloso,Bueno,9.1,1619.5,481.0,18.5,28.4,18.4,40.6,48,2.77,5300,0.83,1386,0.0,0.0
OLV_42_1696,Jaén,Tradicional,Secano,47.53,Arbequina,Cuajado,Limoso,Malo,4.7,1299.9,505.0,57.6,207.3,20.8,66.9,74,1.9,5199,0.9,1230,1.96,0.0
OLV_42_1697,Málaga,Intensivo,Riego,10.28,Hojiblanca,Brotacion,Franco-arcilloso,Bueno,10.6,760.3,160.0,102.3,330.6,17.3,47.6,123,1.15,10086,0.83,1718,2.06,0.0
OLV_42_1698,Málaga,Intensivo,Riego,10.47,Hojiblanca,Reposo,Arenoso,Malo,3.2,1153.5,224.0,4.6,16.0,14.7,47.2,66,2.53,12000,0.76,1629,1.04,0.0
OLV_42_1699,Jaén,Tradicional,Riego,27.16,Picual,Floracion,Arcilloso,Bueno,2.4,699.5,391.0,126.1,380.0,21.6,50.7,130,2.74,8946,0.8,1406,4.09,0.0619
OLV_42_1700,Cadiz,Intensivo,Riego,49.26,Picual,Engorde,Limoso,Malo,5.3,1763.1,240.0,50.9,167.5,21.1,47.3,108,1.83,10584,0.78,1618,1.28,0.0
OLV_42_1701,Sevilla,Intensivo,Riego,9.22,Picual,Brotacion,Limoso,Bueno,3.3,307.7,79.0,58.5,222.7,16.3,38.4,88,2.02,12000,0.81,1503,1.23,0.0
OLV_42_1702,Málaga,Superintensivo,Secano,36.69,Hojiblanca,Cuajado,Franco,Moderado,7.1,1249.5,271.0,138.5,380.0,18.6,113.7,136,1.56,8634,0.81,1723,3.36,0.0242
OLV_42_1703,Jaén,Tradicional,Secano,26.9,Hojiblanca,Engorde,Limoso,Malo,7.2,1073.8,394.0,137.9,376.3,16.5,80.7,47,2.6,5554,0.79,1167,3.56,0.115
OLV_42_1704,Sevilla,Tradicional,Secano,30.58,Manzanilla,Reposo,Franco,Bueno,3.3,1688.3,34.0,3.3,8.3,14.2,25.7,134,1.66,5050,0.76,1156,0.0,0.0
OLV_42_1705,Granada,Superintensivo,Riego,26.94,Picual,Brotacion,Franco,Moderado,1.6,1924.9,711.0,53.4,134.8,15.8,22.9,42,1.34,12000,0.85,1831,1.02,0.0
OLV_42_1706,Córdoba,Tradicional,Riego,38.66,Arbequina,Engorde,Franco-arcilloso,Bueno,1.9,1786.2,269.0,74.9,186.9,22.9,56.9,134,1.9,7752,0.92,1186,1.36,0.0
OLV_42_1707,Córdoba,Tradicional,Secano,27.96,Manzanilla,Floracion,Franco-arcilloso,Bueno,5.4,751.9,295.0,73.1,199.9,8.0,45.2,129,2.27,5148,0.8,1139,0.66,0.0
OLV_42_1708,Málaga,Tradicional,Riego,23.28,Hojiblanca,Cuajado,Arenoso,Malo,6.9,1525.3,301.0,139.8,207.0,22.9,46.9,130,2.12,9203,0.8,1508,3.09,0.0162
OLV_42_1709,Jaén,Tradicional,Riego,23.31,Picual,Floracion,Arcilloso,Moderado,5.7,937.0,502.0,15.0,23.7,25.7,26.5,82,2.63,8494,0.79,1404,0.0,0.0
OLV_42_1710,Córdoba,Intensivo,Secano,8.68,Hojiblanca,Engorde,Arcilloso,Bueno,10.8,729.0,304.0,36.3,138.5,20.0,32.6,74,1.16,6407,0.8,1760,0.15,0.0
OLV_42_1711,Sevilla,Superintensivo,Riego,33.08,Manzanilla,Brotacion,Franco-arcilloso,Malo,5.2,1486.2,227.0,50.3,194.3,20.2,48.9,112,1.65,12000,0.73,1894,1.85,0.0
OLV_42_1712,Granada,Tradicional,Secano,44.79,Picual,Brotacion,Arcilloso,Moderado,4.4,672.9,601.0,204.8,380.0,17.9,57.3,147,1.31,5749,0.84,1102,4.37,0.099
OLV_42_1713,Granada,Tradicional,Riego,16.28,Picual,Engorde,Arenoso,Bueno,6.9,1333.0,884.0,14.6,30.4,23.7,31.2,42,1.16,9045,0.87,1430,0.26,0.0
OLV_42_1714,Málaga,Superintensivo,Riego,44.67,Hojiblanca,Engorde,Franco-arcilloso,Moderado,8.2,380.4,201.0,17.9,80.9,17.1,39.0,66,1.9,12000,0.86,2054,0.4,0.0
OLV_42_1715,Córdoba,Tradicional,Secano,14.08,Hojiblanca,Brotacion,Limoso,Moderado,1.2,2320.8,258.0,39.8,86.0,21.1,43.1,105,2.38,5241,0.77,941,0.22,0.0
OLV_42_1716,Córdoba,Intensivo,Secano,12.52,Hojiblanca,Engorde,Franco,Bueno,4.2,776.3,178.0,71.7,116.0,15.4,19.6,130,1.24,6680,0.77,1404,0.53,0.0
OLV_42_1717,Granada,Intensivo,Secano,6.92,Picual,Floracion,Limoso,Moderado,3.0,1468.9,673.0,118.3,380.0,19.0,75.1,103,2.04,7193,0.81,1632,2.35,0.217
OLV_42_1718,Cadiz,Intensivo,Riego,38.89,Manzanilla,Brotacion,Arcilloso,Bueno,5.3,2249.5,121.0,66.6,88.5,15.5,36.0,147,1.33,10723,0.83,1711,1.34,0.0
OLV_42_1719,Cadiz,Intensivo,Riego,26.14,Arbequina,Reposo,Limoso,Bueno,3.2,1926.8,50.0,29.2,74.7,23.0,18.0,83,2.72,10297,0.88,1488,0.0,0.0
OLV_42_1720,Granada,Tradicional,Secano,13.99,Picual,Floracion,Limoso,Bueno,5.8,1086.0,759.0,31.7,61.1,15.5,24.9,68,2.13,4582,0.79,1386,0.0,0.0
OLV_42_1721,Sevilla,Intensivo,Riego,38.22,Picual,Brotacion,Franco-arcilloso,Bueno,3.3,400.5,150.0,134.7,362.3,11.2,64.6,134,1.38,10630,0.82,1670,3.29,0.062
OLV_42_1722,Sevilla,Intensivo,Riego,45.19,Manzanilla,Engorde,Arcilloso,Bueno,7.0,389.4,64.0,24.7,57.0,15.4,23.5,63,1.55,9799,0.78,1770,0.86,0.0
OLV_42_1723,Córdoba,Intensivo,Secano,16.91,Picual,Brotacion,Franco,Bueno,2.0,1768.1,288.0,58.0,202.5,17.1,29.1,44,2.26,6458,0.82,1244,0.02,0.0
OLV_42_1724,Sevilla,Intensivo,Riego,20.92,Hojiblanca,Reposo,Franco-arcilloso,Moderado,5.2,1620.3,89.0,66.5,160.4,17.0,44.0,148,1.7,51890,0.74,1761,0.58,0.0
OLV_42_1725,Málaga,Tradicional,Secano,15.72,Hojiblanca,Cuajado,Franco-arcilloso,Moderado,3.7,2342.7,380.0,176.2,239.7,21.5,71.2,143,2.19,5613,0.83,1063,4.51,0.0994
OLV_42_1726,Sevilla,Tradicional,Secano,9.32,Manzanilla,Brotacion,Limoso,Moderado,7.0,1526.8,307.0,104.4,142.1,23.3,62.5,35,1.81,4487,0.76,1148,0.94,0.0
OLV_42_1727,Sevilla,Tradicional,Riego,48.15,Manzanilla,Brotacion,Franco-arcilloso,Bueno,3.9,188.2,117.0,173.9,301.7,20.9,70.2,77,2.1,9628,0.8,1245,2.97,0.0439
